,OverallAccuracy,Frequency_Weighted_Intersection_over_Union,MeanIntersectionOverUnion,MatthewsCorrelationCoefficient
394,0.7993659973144531,0.7156082292799145,0.4529820300634644,0.087689206
395,0.836456298828125,0.7303673013203497,0.6586190598095949,0.57050806
396,0.9581184387207031,0.9183185988548722,0.6249397595039051,0.52387047
397,0.8249282836914062,0.79139745907565,0.4731394288880839,0.2263967
398,0.33837890625,0.2841039731131847,0.18935512824622824,0.14872555
399,0.5884208679199219,0.4091234999246788,0.41613505413423535,0.389129
400,0.381195068359375,0.23311653583498393,0.23544458262896711,-0.030066514
401,0.7181205749511719,0.5549728769554809,0.488220603886503,0.3009842
402,0.7821311950683594,0.6413553870882921,0.6301700876879279,0.5467309
403,0.865386962890625,0.8036060774380867,0.5018017397575755,0.17513405
404,0.8079071044921875,0.6924074771483517,0.6516065289172532,0.5899361
405,0.8265609741210938,0.8106025681012528,0.4433288129899796,0.16050571
406,0.8715629577636719,0.7632144987403087,0.6637689170724852,0.62675494
407,0.5659942626953125,0.4241804195327022,0.38424875290133814,0.22533749
408,0.636138916015625,0.4629998045129808,0.45257331458890715,0.24896717
409,0.6463546752929688,0.5553843211985308,0.3517932210194217,-0.07946164
410,0.6793060302734375,0.6153020742830915,0.41516921751983726,0.27004874
411,0.47772979736328125,0.342106336401477,0.29507607380606327,-0.08836901
412,0.15992355346679688,0.04735868330192669,0.08417910827614414,0.040691532
413,0.21955108642578125,0.0524952472411315,0.1112384015454552,-0.025545305
414,0.6642341613769531,0.4988924306971125,0.4967046949491316,0.3368522
415,0.8000335693359375,0.6785977620739079,0.40734197784634674,-0.061393417
416,0.8570594787597656,0.763794795232606,0.49138884852300235,0.1719712
417,0.7900886535644531,0.6400015955771323,0.5039347952843295,0.34192905
418,0.8613166809082031,0.786044067583298,0.6739229553905002,0.62860173
419,0.8015708923339844,0.6854747339592875,0.5571110212500263,0.37938192
420,0.8740158081054688,0.7759460460294524,0.5864580791193759,0.44644323
421,0.9499893188476562,0.9099352637358887,0.7396454721647772,0.6710352
422,0.9802360534667969,0.9608627205161611,0.49011802673339844,0.0
423,0.6151161193847656,0.5157618231597241,0.37004266673892566,0.06240621
424,0.9225692749023438,0.866854880558094,0.4612846374511719,-0.033379566
425,0.8000144958496094,0.6914872184681201,0.6255082948866248,0.5624074
426,0.8201141357421875,0.769963842751306,0.5074804333410816,0.31588274
427,0.8166007995605469,0.6706485389542575,0.5197854127727278,0.4191946
428,0.7744941711425781,0.7089447431866259,0.44604796590855145,0.123915315
429,0.6473846435546875,0.4793533184727178,0.46432573104979663,0.2618569
430,0.7674827575683594,0.6614722313879362,0.4463654302653076,0.09920095
431,0.24120712280273438,0.13640358279765413,0.13714231328928939,-0.01777499
432,0.5746421813964844,0.4790561487898938,0.35113616537295456,0.10102646
433,0.6920089721679688,0.5663050905321969,0.5060180631139042,0.4654646
434,0.8475379943847656,0.7999856790706658,0.5279147470230295,0.32905844
435,0.9308204650878906,0.8905286635388363,0.6444001902593082,0.4964034
436,0.9444160461425781,0.8993113538796029,0.8678533857545352,0.8648208
437,0.8244171142578125,0.7376901597599499,0.41220855712890625,-0.09434708
438,0.6849212646484375,0.6747131829033606,0.34246063232421875,-0.080557264
439,0.6856460571289062,0.6572111398396256,0.3488266062958379,-0.08071255
440,0.9699058532714844,0.9561718348413706,0.4849529266357422,-0.015250391
441,0.9715118408203125,0.9524757945557056,0.5506996810560228,0.22165006
442,0.9286918640136719,0.9182728470914299,0.46434593200683594,-0.026932834
443,0.9035682678222656,0.8726731422831678,0.5915196005430206,0.47300494
444,0.9227104187011719,0.8727021066270231,0.5563368155171079,0.28616124
445,0.8475074768066406,0.7613161687920953,0.6358789297610236,0.5320585
446,0.9041671752929688,0.8419164837093547,0.7229347302982847,0.6645741
447,0.6984786987304688,0.5334017022227983,0.5363965417827627,0.53527063
448,0.9363212585449219,0.9038831817950758,0.7199350793554862,0.68735266
449,0.8365936279296875,0.8064722158014161,0.44139426680761423,0.044508416
450,0.7803497314453125,0.7045021362599047,0.3930570833285427,-0.11049424
451,0.9136276245117188,0.8376194040368746,0.7254998657441021,0.6913193
452,0.8796958923339844,0.8543615170153073,0.4518850115781267,0.003544678
453,0.8992233276367188,0.8599969721972041,0.633561369717726,0.5665828
454,0.9840087890625,0.9685433081851987,0.6705588785950232,0.58369654
455,0.9835548400878906,0.9675397590923105,0.6327133115513555,0.5199212
456,0.8457756042480469,0.7525974214222888,0.7012332485084773,0.6944835
457,0.9102363586425781,0.8355871347991028,0.7614275502311237,0.72531766
458,0.862701416015625,0.7888803380615258,0.6671439616086181,0.6112123
459,0.8423423767089844,0.7833385955715914,0.5561090389505686,0.3974041
460,0.8784713745117188,0.7874311344310975,0.763757925621201,0.73020136
461,0.7817192077636719,0.6533132637531177,0.6067483882612077,0.4994473
462,0.8042106628417969,0.6647365447285691,0.6282760728634886,0.5638361
463,0.8178558349609375,0.6883283372724631,0.6884517990499575,0.65761715
464,0.9578170776367188,0.9193888979945386,0.9182421994479473,0.91749984
465,0.8175735473632812,0.7192141968206582,0.6456156693885702,0.6080972
466,0.938262939453125,0.8951879591852584,0.8042865811578963,0.78849214
467,0.8002090454101562,0.6674769176178026,0.6571992858843809,0.58438694
468,0.8564338684082031,0.7483376902901837,0.6541967588528828,0.57387495
469,0.8909339904785156,0.8166733309938735,0.6465354301784895,0.5215081
470,0.7027511596679688,0.49453319711157007,0.35946978583127376,0.106437616
471,0.5152587890625,0.35653719173570897,0.34638863685848986,0.28570843
472,0.397857666015625,0.2673270189239752,0.24694193575238524,0.15845117
473,0.8134498596191406,0.6858949364558669,0.6791164790837739,0.61666334
474,0.8668365478515625,0.8411058884003004,0.4573741615626984,0.059931006
475,0.7019081115722656,0.5452687945524878,0.5399016880809884,0.47456983
476,0.6396369934082031,0.4777837888947538,0.46095679271500606,0.2604696
477,0.6086044311523438,0.4520605862732857,0.4348092993262864,0.38882908
478,0.5784759521484375,0.40479295515331987,0.4068904813209979,0.3739823
479,0.9347152709960938,0.8793660889142949,0.6566698845569555,0.55206746
